Time,bboxes,zone_count
16:11:02,"[[0.7737651  0.59967035 0.8744267  0.6912678 ]
 [0.51496154 0.61623377 0.6152005  0.7315908 ]
 [0.09361345 0.6554907  0.15828757 0.7733311 ]
 [0.5736158  0.60636246 0.6761861  0.7133299 ]
 [0.41611892 0.5894203  0.4746163  0.661267  ]
 [0.33327612 0.5969981  0.39197075 0.6754918 ]
 [0.63723516 0.57696104 0.7367798  0.6992039 ]
 [0.9392653  0.57158864 1.         0.6400622 ]
 [0.18583924 0.5205427  0.23015729 0.58096546]
 [0.5869489  0.47931966 0.65237767 0.5480317 ]
 [0.07061838 0.5244615  0.12059982 0.5922541 ]
 [0.86535084 0.550203   0.9442191  0.60939103]
 [0.8948331  0.53510594 0.9813482  0.5930445 ]
 [0.6430402  0.53253555 0.7714649  0.6456998 ]
 [0.6816419  0.7897512  0.79122436 0.96478325]
 [0.72115827 0.5599873  0.7883909  0.6293689 ]
 [0.12613443 0.5274389  0.17654811 0.5915716 ]
 [0.00653342 0.64020395 0.08169992 0.76314574]
 [0.27262333 0.63238746 0.33472124 0.7028477 ]
 [0.64271176 0.4493493  0.6922155  0.50975764]
 [0.40356725 0.49878067 0.4535067  0.5607866 ]
 [0.9050459  0.55751526 0.9903525  0.6192228 ]
 [0.48028016 0.60232884 0.5400108  0.6626885 ]
 [0.55374205 0.7690094  0.7068775  0.9765718 ]
 [0.7786461  0.79025775 0.8840477  0.88042593]
 [0.8717668  0.7612776  0.9924839  0.88187045]
 [0.2951008  0.5343684  0.37827596 0.5926206 ]
 [0.33043876 0.48101598 0.3717868  0.5406006 ]
 [0.45316327 0.8338321  0.5674742  0.9880153 ]
 [0.5262996  0.5500274  0.59614867 0.6264909 ]
 [0.18894456 0.6377215  0.26605815 0.76421624]
 [0.03588832 0.60200864 0.0890296  0.6675048 ]]","[0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
16:11:03,"[[0.77385414 0.6003305  0.87528884 0.69206864]
 [0.5151904  0.6151401  0.6147562  0.7316214 ]
 [0.33328515 0.59003    0.38652954 0.67688173]
 [0.4087088  0.5923867  0.47108012 0.6573391 ]
 [0.5739931  0.6066436  0.67580956 0.71244425]
 [0.09431405 0.65587693 0.1586291  0.7738548 ]
 [0.9387571  0.5717556  1.         0.6398927 ]
 [0.63602215 0.57543516 0.7383257  0.6975358 ]
 [0.8654109  0.54930234 0.9435755  0.6103612 ]
 [0.47946143 0.6020031  0.5377745  0.66337895]
 [0.07096232 0.5252711  0.11966082 0.59170943]
 [0.8977004  0.53494513 0.97907674 0.5936981 ]
 [0.721188   0.5592314  0.7893408  0.6288318 ]
 [0.18509011 0.5213635  0.23390232 0.58232814]
 [0.6818681  0.7869863  0.7907602  0.9657449 ]
 [0.12553531 0.52783096 0.17714238 0.5917282 ]
 [0.6424473  0.53273106 0.77139693 0.6447445 ]
 [0.586134   0.47642162 0.65352654 0.5478128 ]
 [0.00660938 0.64100194 0.08227672 0.7618589 ]
 [0.3287769  0.4778518  0.3726421  0.53295135]
 [0.5555802  0.7650783  0.70350313 0.9773132 ]
 [0.906716   0.5573911  0.99015707 0.61987334]
 [0.64266056 0.44881818 0.6919187  0.51026124]
 [0.8726081  0.761905   0.9915875  0.8828368 ]
 [0.4026932  0.4966147  0.45084077 0.56157345]
 [0.27333495 0.6338458  0.33210474 0.70556873]
 [0.7783414  0.78840464 0.88558793 0.880307  ]
 [0.45987916 0.43925765 0.5152136  0.5206654 ]
 [0.19620691 0.6352446  0.27289754 0.76710534]
 [0.2544498  0.5338026  0.3376437  0.60386527]
 [0.03549856 0.6011913  0.08950487 0.66500825]
 [0.52547824 0.54828846 0.595298   0.6266028 ]
 [0.4546195  0.8353891  0.56780684 0.98962903]]","[0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
16:11:04,"[[0.7755295  0.6003162  0.87518305 0.69252676]
 [0.5163002  0.6151331  0.61424816 0.73158115]
 [0.4049016  0.58596164 0.46154574 0.65584415]
 [0.09428301 0.6556677  0.15863949 0.77313924]
 [0.3332777  0.6003362  0.3862024  0.68040335]
 [0.5751632  0.60731584 0.67445683 0.7126651 ]
 [0.6369795  0.5736522  0.7377098  0.696685  ]
 [0.9380737  0.5712832  1.         0.63999176]
 [0.8656013  0.549344   0.9439826  0.6101705 ]
 [0.48002788 0.60265607 0.53562635 0.6624061 ]
 [0.06975646 0.5250915  0.12022112 0.5913065 ]
 [0.72088134 0.5555612  0.7903235  0.62889946]
 [0.8973148  0.5351509  0.97963226 0.5943901 ]
 [0.33075172 0.47819406 0.37097543 0.5329242 ]
 [0.55188173 0.7666065  0.7042336  0.9769165 ]
 [0.27238753 0.63223046 0.3333817  0.7004553 ]
 [0.5864797  0.47703534 0.653028   0.5475398 ]
 [0.12443412 0.5290795  0.17813583 0.5906869 ]
 [0.00588727 0.6398473  0.08312402 0.76253045]
 [0.905763   0.5564396  0.99126196 0.6198694 ]
 [0.6423807  0.44962886 0.69254154 0.50996035]
 [0.6413567  0.5318839  0.7692317  0.6485265 ]
 [0.66642255 0.7845015  0.78711313 0.95298827]
 [0.87292695 0.7614301  0.9919944  0.88306147]
 [0.77810174 0.78862596 0.88657707 0.88028187]
 [0.40209672 0.49380618 0.4503181  0.56298065]
 [0.18263534 0.5248978  0.2328117  0.5822451 ]
 [0.45932114 0.44007877 0.5154831  0.52114135]
 [0.21313488 0.54142046 0.2981532  0.5957708 ]
 [0.5251887  0.5483869  0.5943803  0.6265969 ]
 [0.45386764 0.83385813 0.56897223 0.98746645]
 [0.03533077 0.6011901  0.08950227 0.6658277 ]]","[0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 2, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
16:11:05,"[[0.7740322  0.60019207 0.8748769  0.69257694]
 [0.33045974 0.60028136 0.38721344 0.6763206 ]
 [0.5149417  0.61506397 0.6142184  0.7316074 ]
 [0.09433538 0.65574753 0.1590921  0.7732615 ]
 [0.5741682  0.6077619  0.6742861  0.71166843]
 [0.40140882 0.59427917 0.4573541  0.6491904 ]
 [0.63672596 0.57619613 0.737555   0.6978586 ]
 [0.866257   0.5497949  0.9434319  0.61007416]
 [0.9384633  0.5712502  1.         0.6400132 ]
 [0.72028553 0.5595703  0.78950435 0.6296588 ]
 [0.8984195  0.5349943  0.97834504 0.5936166 ]
 [0.48047978 0.6006432  0.53610975 0.66230345]
 [0.6426589  0.5330981  0.7707472  0.6450276 ]
 [0.5866657  0.4752313  0.65357506 0.54768753]
 [0.27206108 0.6325483  0.33374548 0.700074  ]
 [0.00671114 0.6401396  0.08255851 0.76368123]
 [0.90652853 0.5567643  0.9893671  0.61929935]
 [0.07012045 0.5244619  0.12122125 0.5910599 ]
 [0.6427472  0.4480767  0.6919288  0.5104532 ]
 [0.6666843  0.78545487 0.7857633  0.9515305 ]
 [0.55064696 0.7668045  0.7059693  0.97757477]
 [0.33105034 0.47748762 0.37178528 0.53216016]
 [0.7777709  0.7881675  0.8852877  0.87950116]
 [0.8733197  0.7616157  0.9911671  0.8816384 ]
 [0.19156066 0.60320866 0.24128807 0.6596376 ]
 [0.18827623 0.6384045  0.26756394 0.76284873]
 [0.4021038  0.4954599  0.4498824  0.56424516]
 [0.03257575 0.6027017  0.08906253 0.6677115 ]
 [0.45966235 0.44094455 0.5150863  0.52061975]
 [0.45444003 0.83450454 0.5702741  0.98507166]
 [0.17030509 0.5668088  0.25114205 0.61959934]]","[0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
16:11:06,"[[0.7742147  0.60034055 0.87459844 0.6925394 ]
 [0.3298646  0.60369676 0.38940835 0.6761473 ]
 [0.5138661  0.6151891  0.61459404 0.7304916 ]
 [0.09399242 0.65466845 0.15906855 0.7738399 ]
 [0.5750923  0.608842   0.67292804 0.709902  ]
 [0.8663862  0.54978484 0.9437889  0.6102002 ]
 [0.0687445  0.52608573 0.11865793 0.5908007 ]
 [0.6369203  0.5775716  0.7369028  0.6988263 ]
 [0.93866146 0.5710166  1.         0.64005685]
 [0.7193955  0.55979913 0.7897785  0.6296054 ]
 [0.8984935  0.5348841  0.9783447  0.5933788 ]
 [0.6429125  0.5335206  0.77132404 0.6437608 ]
 [0.5866056  0.47515613 0.6537026  0.54788554]
 [0.90621686 0.5567885  0.9887854  0.6195227 ]
 [0.00697719 0.6396672  0.08343846 0.763034  ]
 [0.4814319  0.60023606 0.53672504 0.66111994]
 [0.5539981  0.7628199  0.7081151  0.97756654]
 [0.6426837  0.4482999  0.6921995  0.5099616 ]
 [0.68287617 0.7900646  0.7901023  0.9632596 ]
 [0.33138958 0.47763392 0.37170982 0.5324494 ]
 [0.27142873 0.6317794  0.33387974 0.7011614 ]
 [0.12869592 0.5589983  0.21061498 0.6156644 ]
 [0.38080195 0.5792001  0.44861802 0.6413888 ]
 [0.8735991  0.7618919  0.9913544  0.88049215]
 [0.777652   0.78783226 0.8843839  0.8799408 ]
 [0.19533862 0.59537    0.24174863 0.66471094]
 [0.40236446 0.49456525 0.44956568 0.5657339 ]
 [0.12486238 0.5351536  0.20823963 0.5996531 ]
 [0.45927197 0.44137946 0.5150387  0.5204668 ]
 [0.12599915 0.52613676 0.16932587 0.5992253 ]
 [0.02966433 0.6031873  0.08734837 0.666965  ]]","[0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
16:11:07,"[[0.77555776 0.6001754  0.87473035 0.6927778 ]
 [0.32846543 0.60019106 0.3871443  0.6764828 ]
 [0.51406443 0.6159197  0.6161585  0.7309873 ]
 [0.09201052 0.65620434 0.16179538 0.7728751 ]
 [0.3670387  0.573294   0.43532884 0.6401005 ]
 [0.57288516 0.6063428  0.67537713 0.7109164 ]
 [0.6361535  0.5748041  0.7372734  0.69904953]
 [0.8660581  0.5494397  0.94309735 0.61019015]
 [0.9388886  0.5712224  1.         0.6403532 ]
 [0.7226142  0.5586117  0.7895155  0.6307967 ]
 [0.06910147 0.5286861  0.11998104 0.5991331 ]
 [0.27211663 0.63023716 0.33436033 0.7025524 ]
 [0.8972209  0.5345362  0.9749392  0.5918724 ]
 [0.3316593  0.4783092  0.37070924 0.53216904]
 [0.64290345 0.53324795 0.7686966  0.6466593 ]
 [0.48064965 0.59933513 0.5385582  0.6619525 ]
 [0.6419356  0.44801846 0.6933693  0.51099014]
 [0.5859218  0.4724135  0.6542811  0.5487962 ]
 [0.67848605 0.7925775  0.79146373 0.96061504]
 [0.00683188 0.64057606 0.08226604 0.76175976]
 [0.5503947  0.7732014  0.7057736  0.97576696]
 [0.874563   0.762228   0.99179184 0.88217914]
 [0.91173315 0.55768436 0.9910749  0.6206503 ]
 [0.7779445  0.78875476 0.8834761  0.88089496]
 [0.45877153 0.44015247 0.5148644  0.5205566 ]
 [0.46333545 0.5541525  0.52200234 0.6459375 ]
 [0.03427496 0.60072595 0.08887279 0.66556346]
 [0.4033547  0.49523786 0.45055315 0.56416637]
 [0.07087778 0.54190975 0.19669993 0.6227763 ]
 [0.11317723 0.5281925  0.17850256 0.58769554]]","[0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
16:11:09,"[[0.7751727  0.5998676  0.8753964  0.69253016]
 [0.5154743  0.6159438  0.61618644 0.730667  ]
 [0.09268206 0.65595    0.16101968 0.77308303]
 [0.3293839  0.59689367 0.38566175 0.67787135]
 [0.5728371  0.60578626 0.67589086 0.7115648 ]
 [0.18363224 0.5222883  0.22790602 0.57847637]
 [0.8665593  0.5492743  0.9428626  0.6103772 ]
 [0.35806555 0.5688946  0.4217467  0.6292264 ]
 [0.6365775  0.57481986 0.7372854  0.6985676 ]
 [0.93906295 0.571124   1.         0.6402431 ]
 [0.7223503  0.55723757 0.78887    0.63064003]
 [0.3312042  0.4778207  0.37144867 0.53281784]
 [0.8973854  0.53424543 0.975283   0.5913087 ]
 [0.27216753 0.62885094 0.33369073 0.701158  ]
 [0.5864264  0.47343597 0.6539671  0.54801464]
 [0.64454585 0.5330095  0.7686057  0.64740926]
 [0.06762121 0.5320444  0.12153217 0.5954539 ]
 [0.64178985 0.4488364  0.69315416 0.5102994 ]
 [0.6783882  0.7925213  0.79162717 0.9608601 ]
 [0.00707929 0.64177924 0.08131403 0.7616277 ]
 [0.47983792 0.59852827 0.5394143  0.661438  ]
 [0.91157115 0.55778354 0.9900032  0.62053263]
 [0.8745446  0.7620579  0.9921666  0.8831112 ]
 [0.55071497 0.7677163  0.70550686 0.97252977]
 [0.40307483 0.49486944 0.45097533 0.5643346 ]
 [0.03602419 0.6052108  0.08855119 0.66848016]
 [0.459344   0.43933448 0.5153083  0.520672  ]
 [0.7776502  0.78819716 0.8846761  0.8808377 ]
 [0.18883339 0.6360138  0.26611438 0.7633462 ]
 [0.46102566 0.5548833  0.5203079  0.64374244]
 [0.45369172 0.8350884  0.568664   0.9877253 ]
 [0.09501517 0.5324603  0.18629229 0.59551114]
 [0.46661514 0.5435426  0.5827813  0.6557384 ]]","[0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 2, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
16:11:10,"[[0.7762258  0.5991647  0.87473434 0.69258046]
 [0.5161151  0.6144868  0.6141488  0.72795147]
 [0.09303083 0.6544536  0.1599278  0.7728219 ]
 [0.57009816 0.6059784  0.67636436 0.7129723 ]
 [0.6362647  0.5751929  0.73797417 0.69884634]
 [0.3310942  0.56313986 0.40965238 0.62389994]
 [0.93875176 0.5712179  1.         0.64014703]
 [0.7229352  0.5563716  0.78881955 0.6299961 ]
 [0.18606818 0.5240569  0.23097076 0.57788897]
 [0.8667169  0.5491969  0.94272417 0.61071515]
 [0.5855374  0.4733428  0.65329826 0.54728955]
 [0.89749473 0.53486633 0.9798706  0.5931587 ]
 [0.2718567  0.63011044 0.3340591  0.69981307]
 [0.33018038 0.47910953 0.37235186 0.5315708 ]
 [0.00424338 0.6447747  0.0824008  0.759914  ]
 [0.64417285 0.53302556 0.7684385  0.6466025 ]
 [0.6422105  0.449005   0.69265664 0.5106503 ]
 [0.90697783 0.5570098  0.989793   0.6195259 ]
 [0.67963964 0.7918313  0.79046535 0.9612073 ]
 [0.48040554 0.5993428  0.5406742  0.661141  ]
 [0.8741374  0.76174957 0.9925176  0.8846546 ]
 [0.03683298 0.6047044  0.09318195 0.6651681 ]
 [0.32484755 0.5984542  0.3863614  0.67882895]
 [0.04876346 0.5395215  0.12257219 0.6007939 ]
 [0.18852915 0.6380907  0.26705784 0.76432407]
 [0.40266508 0.49570963 0.4516166  0.5623102 ]
 [0.0345593  0.54914486 0.14956832 0.61886847]
 [0.7626013  0.78297573 1.         0.9941707 ]
 [0.5483641  0.7683744  0.7032314  0.9718416 ]
 [0.45981348 0.4406879  0.5147919  0.5217301 ]
 [0.13242967 0.5265872  0.18434392 0.58962744]
 [0.7771494  0.78816617 0.88454986 0.88055944]]","[0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 2, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
16:11:11,"[[0.77568096 0.5989928  0.8743481  0.6924291 ]
 [0.51606286 0.6164731  0.6125766  0.7300218 ]
 [0.09395768 0.6582193  0.15954907 0.7732326 ]
 [0.5731406  0.60668117 0.67520255 0.71151084]
 [0.63672274 0.57590896 0.7380276  0.698896  ]
 [0.86637694 0.5493241  0.9420168  0.6104149 ]
 [0.72316027 0.55533075 0.7888759  0.62998813]
 [0.27278987 0.63135225 0.3343809  0.69816136]
 [0.93850553 0.5705716  1.         0.6407367 ]
 [0.18567961 0.5229944  0.22937723 0.57910484]
 [0.585919   0.47335103 0.65336144 0.5468977 ]
 [0.8996933  0.53488034 0.9803642  0.5925778 ]
 [0.29630148 0.56527704 0.37625417 0.6083928 ]
 [0.06734656 0.53265136 0.12466325 0.6068155 ]
 [0.00487956 0.6460307  0.0817241  0.7607496 ]
 [0.47931486 0.6006856  0.53929174 0.6615929 ]
 [0.12743518 0.5282059  0.17586847 0.5899958 ]
 [0.64341015 0.53266513 0.76781476 0.6463774 ]
 [0.33117262 0.6059551  0.38710752 0.68202287]
 [0.03723287 0.60365653 0.09462336 0.6639854 ]
 [0.90839213 0.5570356  0.99099076 0.6199908 ]
 [0.67891747 0.7921084  0.7911118  0.960503  ]
 [0.642125   0.4489892  0.6925804  0.5115203 ]
 [0.33095974 0.4802121  0.37110898 0.5298399 ]
 [0.87402904 0.76181394 0.992742   0.8854757 ]
 [0.01811242 0.55478305 0.09067855 0.6146269 ]
 [0.40243036 0.49675658 0.4510421  0.5642528 ]
 [0.18873219 0.63669825 0.2668587  0.7648458 ]
 [0.76409453 0.78133005 1.         0.99323756]
 [0.7767621  0.7879522  0.8840553  0.8808971 ]
 [0.52655447 0.54528445 0.59214705 0.6270954 ]
 [0.45966426 0.43928882 0.51480436 0.52121055]]","[0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 2, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
16:11:12,"[[0.77482116 0.5993393  0.8746035  0.6924533 ]
 [0.51627177 0.61700344 0.6160745  0.7327895 ]
 [0.09508803 0.65935546 0.15938166 0.77389926]
 [0.571309   0.60523134 0.67603266 0.71245253]
 [0.63569057 0.5726491  0.7384336  0.6982401 ]
 [0.86562675 0.5495687  0.941461   0.60980636]
 [0.18589218 0.5213836  0.23048809 0.57849145]
 [0.9379528  0.57135254 1.         0.64008737]
 [0.27187744 0.5575997  0.35010517 0.606435  ]
 [0.33091545 0.5915238  0.38403893 0.6780293 ]
 [0.90035456 0.5356041  0.9821169  0.5945802 ]
 [0.07607886 0.525988   0.11794751 0.59207535]
 [0.2715272  0.62957424 0.3350873  0.6965678 ]
 [0.47888494 0.602186   0.5384972  0.66224146]
 [0.12417593 0.52783996 0.1770886  0.59281826]
 [0.7211524  0.5570065  0.7890194  0.6283437 ]
 [0.5851375  0.4745502  0.654138   0.5470418 ]
 [0.00611608 0.6406803  0.08270036 0.7624148 ]
 [0.33023515 0.47883245 0.3712144  0.5311175 ]
 [0.90755737 0.5565466  0.99306923 0.618855  ]
 [0.6432527  0.5320322  0.76886934 0.6474784 ]
 [0.6862447  0.81803405 0.78970414 0.9701774 ]
 [0.64271784 0.44949982 0.69175005 0.51212513]
 [0.5258274  0.54632056 0.59065545 0.6274756 ]
 [0.40302795 0.49635404 0.45088032 0.5649218 ]
 [0.18852785 0.63443327 0.26645523 0.7656229 ]
 [0.45936835 0.439331   0.51668227 0.5215778 ]
 [0.4630048  0.5528935  0.5209942  0.6440404 ]
 [0.00358676 0.56013834 0.05915711 0.62602484]
 [0.8726023  0.76094806 0.99328375 0.8845623 ]]","[0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 2, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
16:11:13,"[[0.77542543 0.59969866 0.87483555 0.6923452 ]
 [0.5158017  0.6159897  0.61361414 0.73002994]
 [0.09508251 0.6587992  0.15941064 0.7738901 ]
 [0.5726325  0.60480565 0.6757092  0.71338135]
 [0.32797107 0.5975508  0.38816443 0.68195564]
 [0.23220108 0.5549597  0.31976998 0.60950434]
 [0.63660514 0.57404584 0.73819745 0.69888765]
 [0.86570734 0.5499579  0.9418185  0.6097703 ]
 [0.07225584 0.52572966 0.11918929 0.5905366 ]
 [0.2724856  0.62926126 0.33269864 0.6968923 ]
 [0.93823355 0.57026416 1.         0.6400622 ]
 [0.89906585 0.5360416  0.97970194 0.5936629 ]
 [0.47879174 0.6012801  0.5390464  0.6615012 ]
 [0.72065663 0.5558472  0.7896114  0.6279613 ]
 [0.00501726 0.63899475 0.08333865 0.7630478 ]
 [0.18363187 0.52086323 0.22790697 0.57913053]
 [0.5845302  0.47205287 0.6547164  0.54711735]
 [0.90904766 0.557436   0.9899291  0.6192257 ]
 [0.12363206 0.5292543  0.17875215 0.5910984 ]
 [0.6419225  0.5315344  0.7691535  0.64784664]
 [0.3304602  0.4789363  0.37156105 0.5307955 ]
 [0.18899034 0.63969326 0.26644856 0.7650001 ]
 [0.6859553  0.8171863  0.7897242  0.97088426]
 [0.64263177 0.44915324 0.69183713 0.5127071 ]
 [0.40313613 0.4951174  0.4514285  0.5639933 ]
 [0.52578413 0.5462289  0.5922358  0.62700206]
 [0.4596867  0.43954545 0.51796895 0.5220948 ]
 [0.873083   0.76148915 0.9928934  0.8853986 ]
 [0.43771663 0.8145953  0.5996561  0.99710786]
 [0.4631428  0.5536111  0.5212299  0.64351165]]","[0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 2, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]"
